Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM,IBC
24,C_26_M_8,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testIntersection2,0,Modified,9,29,0.896551724,0.007479323,4886,0.172413793,0,0.896551724
24,C_26_M_9,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testIntersection3,0,Modified,9,19,0.894736842,0.008721351,4364,0.157894737,0,0.894736842
24,C_26_M_10,org.apache.commons.math3.geometry.euclidean.threed.PlaneTest::testSimilar,0,Modified,11,24,0.791666667,0.006971491,4609,0.166666667,0,0.791666667
24,C_27_M_1,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testConstructors,0,Modified,7,21,0.714285714,0.012437182,4456,0,0,0.714285714
24,C_27_M_2,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testWrongDimension,0,Modified,2,6,0.5,0.003987565,3981,0,0,0.5
24,C_27_M_3,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testAngularSeparation,0,Modified,6,21,0.761904762,0.015170829,4456,0.095238095,0,0.761904762
24,C_27_M_4,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testNormalize,0,Modified,7,10,0.6,0.007945147,4058,0.1,0,0.6
24,C_27_M_5,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testOrthogonal,0,Modified,12,12,0.833333333,0.008512458,4112,0.083333333,0,0.833333333
24,C_27_M_6,org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest::testAngle,0,Modified,9,18,0.722222222,0.006975969,4323,0,0,0.722222222
24,C_28_M_1,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest::testTetrahedron,0,Modified,15,228,0.872807018,0.009615344,26676,0.021929825,0,0.872807018
24,C_28_M_2,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest::testIssue780,0,Modified,30,235,0.936170213,0.010655008,27495,0.021276596,1,0.936170213
24,C_30_M_1,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testContains,0,Modified,10,30,0.766666667,0.010063051,4946,0.066666667,0,0.766666667
24,C_30_M_2,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testSimilar,0,Modified,7,26,0.730769231,0.003964099,4716,0.115384615,0,0.730769231
24,C_30_M_3,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testPointDistance,0,Modified,4,14,0.857142857,0.004802558,4177,0.071428571,0,0.857142857
24,C_30_M_4,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testLineDistance,0,Modified,9,18,0.833333333,0.007665636,4323,0.055555556,0,0.833333333
24,C_30_M_5,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testClosest,0,Modified,9,14,0.785714286,0.004763627,4177,0.071428571,0,0.785714286
24,C_30_M_6,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testIntersection,0,Modified,9,18,0.666666667,0.004353929,4323,0.055555556,0,0.666666667
24,C_31_M_1,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testEndPoints,0,Modified,9,48,0.770833333,0.003607401,6361,0.020833333,0,0.770833333
24,C_31_M_2,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testNoEndPoints,0,Modified,10,35,0.8,0.004461503,5270,0.028571429,0,0.8
24,C_31_M_3,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testNoSegments,0,Modified,4,27,0.814814815,0.004015396,4772,0.037037037,0,0.814814815
24,C_31_M_4,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testSeveralSegments,0,Modified,4,71,0.943661972,0.005840189,8667,0.014084507,0,0.943661972
24,C_31_M_5,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testHalfInfiniteNeg,0,Modified,8,47,0.85106383,0.004279969,6270,0.021276596,0,0.85106383
24,C_31_M_6,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testHalfInfinitePos,0,Modified,8,47,0.85106383,0.004279969,6270,0.021276596,0,0.85106383
24,C_31_M_7,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionInsideInside,0,Modified,5,40,0.7,0.005819785,5659,0.025,0,0.7
24,C_31_M_8,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionInsideBoundary,0,Modified,5,42,0.714285714,0.005758307,5829,0.023809524,0,0.714285714
24,C_31_M_9,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionInsideOutside,0,Modified,5,39,0.717948718,0.005893366,5577,0.025641026,0,0.717948718
24,C_31_M_10,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionBoundaryBoundary,0,Modified,5,42,0.714285714,0.005758307,5829,0.023809524,0,0.714285714
24,C_31_M_11,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionBoundaryOutside,0,Modified,5,41,0.731707317,0.005828141,5744,0.024390244,0,0.731707317
24,C_31_M_12,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionOutsideOutside,0,Modified,5,39,0.717948718,0.005893366,5577,0.025641026,0,0.717948718
24,C_32_M_1,org.apache.commons.math3.geometry.euclidean.twod.LineTest::testTransform,0,Modified,7,27,0.814814815,0.014677434,4772,0,0,0.814814815
24,C_33_M_1,org.apache.commons.math3.ode.ContinuousOutputModelTest::testBoundaries,0,Modified,7,100,0.76,0.01732295,11934,0.12,0,0.76
24,C_33_M_2,org.apache.commons.math3.ode.ContinuousOutputModelTest::testRandomAccess,0,Modified,20,111,0.738738739,0.018345106,13188,0.117117117,0,0.738738739
24,C_33_M_3,org.apache.commons.math3.ode.ContinuousOutputModelTest::testErrorConditions,0,Modified,7,55,0.654545455,0.014204469,7033,0.127272727,0,0.654545455
24,C_34_M_1,org.apache.commons.math3.ode.FirstOrderConverterTest::testDecreasingSteps,0,Modified,10,74,0.72972973,0.015691301,8996,0.135135135,0,0.72972973
24,C_34_M_2,org.apache.commons.math3.ode.FirstOrderConverterTest::testSmallStep,0,Modified,3,73,0.739726027,0.015831889,8886,0.136986301,0,0.739726027
24,C_34_M_3,org.apache.commons.math3.ode.FirstOrderConverterTest::testBigStep,0,Modified,3,73,0.739726027,0.015831889,8886,0.136986301,0,0.739726027
24,C_35_M_1,org.apache.commons.math3.ode.JacobianMatricesTest::testLowAccuracyExternalDifferentiation,0,Modified,18,107,0.76635514,0.024805673,12732,0.102803738,0,0.76635514
24,C_35_M_2,org.apache.commons.math3.ode.JacobianMatricesTest::testHighAccuracyExternalDifferentiation,0,Modified,23,110,0.745454545,0.024268104,13074,0.109090909,0,0.745454545
24,C_35_M_3,org.apache.commons.math3.ode.JacobianMatricesTest::testInternalDifferentiation,0,Modified,31,137,0.591240876,0.020195402,16166,0.109489051,0,0.591240876
24,C_35_M_4,org.apache.commons.math3.ode.JacobianMatricesTest::testAnalyticalDifferentiation,0,Modified,27,126,0.642857143,0.021623603,14901,0.095238095,0,0.642857143
24,C_35_M_5,org.apache.commons.math3.ode.JacobianMatricesTest::testFinalResult,0,Modified,43,115,0.573913043,0.016047971,13644,0.113043478,0,0.573913043
24,C_35_M_6,org.apache.commons.math3.ode.JacobianMatricesTest::testParameterizable,0,Modified,43,124,0.532258065,0.015151296,14671,0.112903226,0,0.532258065
24,C_36_M_1,org.apache.commons.math3.ode.events.OverlappingEventsTest::testOverlappingEvents0,0,Modified,2,123,0.829268293,0.020769423,14556,0.130081301,0,0.829268293
24,C_36_M_2,org.apache.commons.math3.ode.events.OverlappingEventsTest::testOverlappingEvents1,0,Modified,2,118,0.822033898,0.020700749,13986,0.13559322,0,0.822033898
24,C_37_M_1,org.apache.commons.math3.ode.events.ReappearingEventTest::testDormandPrince,0,Modified,3,98,0.836734694,0.021196951,11706,0.142857143,0,0.836734694
24,C_37_M_2,org.apache.commons.math3.ode.events.ReappearingEventTest::testGragg,0,Modified,3,98,0.653061224,0.017074519,11706,0.12244898,0,0.653061224
24,C_38_M_1,org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest::testDimensionCheck,0,Modified,4,20,0.75,0.011109638,4409,0.05,0,0.75
24,C_38_M_2,org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest::testDecreasingSteps,0,Modified,31,170,0.629411765,0.014916472,19961,0.094117647,0,0.629411765
24,C_38_M_3,org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest::testSmallStep,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_38_M_4,org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest::testBigStep,0,Modified,10,83,0.771084337,0.014289823,9999,0.120481928,0,0.771084337
24,C_38_M_5,org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest::testBackward,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_39_M_1,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest::testMinStep,0,Modified,10,153,0.790849673,0.015287984,18006,0.08496732,0,0.790849673
24,C_39_M_2,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest::testIncreasingTolerance,0,Modified,20,175,0.817142857,0.019218359,20536,0.085714286,0,0.817142857
24,C_40_M_1,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testSanityChecks,0,Modified,19,30,0.833333333,0.012165081,4946,0.1,0,0.833333333
24,C_40_M_2,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testDecreasingSteps,0,Modified,34,166,0.65060241,0.015253256,19501,0.096385542,0,0.65060241
24,C_40_M_3,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testSmallStep,0,Modified,11,84,0.785714286,0.014326809,10112,0.119047619,0,0.785714286
24,C_40_M_4,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testBigStep,0,Modified,10,83,0.795180723,0.014437525,9999,0.120481928,0,0.795180723
24,C_40_M_5,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testBackward,0,Modified,11,84,0.785714286,0.014326809,10112,0.119047619,0,0.785714286
24,C_40_M_6,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testKepler,0,Modified,6,83,0.78313253,0.016681468,9999,0.120481928,0,0.78313253
24,C_41_M_1,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testDimensionCheck,0,Modified,5,27,0.888888889,0.015273401,4772,0.037037037,0,0.888888889
24,C_41_M_2,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testNullIntervalCheck,0,Modified,5,37,0.918918919,0.016260055,5420,0.081081081,0,0.918918919
24,C_41_M_3,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testMinStep,0,Modified,11,80,0.9125,0.020046304,9660,0.1125,0,0.9125
24,C_41_M_4,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testIncreasingTolerance,0,Modified,20,104,0.884615385,0.019307148,12390,0.115384615,0,0.884615385
24,C_41_M_5,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testBackward,0,Modified,14,102,0.882352941,0.019413565,12162,0.117647059,0,0.882352941
24,C_41_M_6,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testEvents,0,Modified,21,159,0.798742138,0.019079877,18696,0.113207547,0,0.798742138
24,C_41_M_7,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testKepler,0,Modified,11,106,0.867924528,0.020563355,12618,0.113207547,0,0.867924528
24,C_41_M_8,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testVariableSteps,0,Modified,11,92,0.902173913,0.019953696,11022,0.130434783,0,0.902173913
24,C_41_M_9,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testUnstableDerivative,0,Modified,7,119,0.865546218,0.019755466,14100,0.151260504,0,0.865546218
24,C_42_M_1,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testDimensionCheck,0,Modified,4,21,0.761904762,0.014094906,4456,0.047619048,0,0.761904762
24,C_42_M_2,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testDecreasingSteps,0,Modified,31,164,0.640243902,0.015278653,19271,0.097560976,0,0.640243902
24,C_42_M_3,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testSmallStep,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_42_M_4,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testBigStep,0,Modified,10,83,0.771084337,0.014289823,9999,0.120481928,0,0.771084337
24,C_42_M_5,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testBackward,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_42_M_6,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testKepler,0,Modified,6,83,0.759036145,0.016536101,9999,0.120481928,0,0.759036145
24,C_42_M_7,org.apache.commons.math3.ode.nonstiff.GillIntegratorTest::testUnstableDerivative,0,Modified,7,102,0.774509804,0.015850767,12162,0.156862745,0,0.774509804
24,C_43_M_1,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testMinStep,0,Modified,11,78,0.833333333,0.018262589,9436,0.115384615,0,0.833333333
24,C_43_M_2,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testIncreasingTolerance,0,Modified,19,102,0.803921569,0.017341784,12162,0.107843137,0,0.803921569
24,C_43_M_3,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testBackward,0,Modified,14,100,0.8,0.017417181,11934,0.11,0,0.8
24,C_43_M_4,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testEvents,0,Modified,21,157,0.74522293,0.017628696,18466,0.108280255,0,0.74522293
24,C_43_M_5,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testSanityChecks,0,Modified,34,43,0.813953488,0.014435091,5915,0.069767442,0,0.813953488
24,C_43_M_6,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest::testKepler,0,Modified,12,107,0.785046729,0.018139346,12732,0.102803738,0,0.785046729
24,C_44_M_1,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testDimensionCheck,0,Modified,4,27,0.777777778,0.014215493,4772,0.037037037,0,0.777777778
24,C_44_M_2,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testMinStep,0,Modified,11,80,0.8125,0.017954184,9660,0.1125,0,0.8125
24,C_44_M_3,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testSmallLastStep,0,Modified,13,92,0.782608696,0.017359437,11022,0.119565217,0,0.782608696
24,C_44_M_4,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testBackward,0,Modified,14,102,0.784313725,0.017172548,12162,0.107843137,0,0.784313725
24,C_44_M_5,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testIncreasingTolerance,0,Modified,25,107,0.76635514,0.016754435,12732,0.102803738,0,0.76635514
24,C_44_M_6,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testEvents,0,Modified,21,159,0.735849057,0.017449169,18696,0.106918239,0,0.735849057
24,C_44_M_7,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testKepler,0,Modified,11,106,0.773584906,0.018409035,12618,0.103773585,0,0.773584906
24,C_44_M_8,org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest::testVariableSteps,0,Modified,10,91,0.802197802,0.017649389,10908,0.120879121,0,0.802197802
24,C_45_M_1,org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolatorTest::testDerivativesConsistency,0,Modified,5,75,0.786666667,0.014851695,9106,0.146666667,0,0.786666667
24,C_46_M_1,org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest::testDimensionCheck,0,Modified,4,20,0.75,0.011109638,4409,0.05,0,0.75
24,C_46_M_2,org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest::testDecreasingSteps,0,Modified,31,164,0.640243902,0.015278653,19271,0.097560976,0,0.640243902
24,C_46_M_3,org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest::testSmallStep,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_46_M_4,org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest::testBigStep,0,Modified,10,83,0.771084337,0.014289823,9999,0.120481928,0,0.771084337
24,C_46_M_5,org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest::testBackward,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_47_M_1,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testDimensionCheck,0,Modified,4,26,0.653846154,0.013252996,4716,0.038461538,0,0.653846154
24,C_47_M_2,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testNullIntervalCheck,0,Modified,4,36,0.722222222,0.013990855,5344,0.083333333,0,0.722222222
24,C_47_M_3,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testMinStep,0,Modified,10,79,0.746835443,0.016984558,9547,0.101265823,0,0.746835443
24,C_47_M_4,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testBackward,0,Modified,14,104,0.711538462,0.015972512,12390,0.096153846,0,0.711538462
24,C_47_M_5,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testIncreasingTolerance,0,Modified,21,105,0.723809524,0.016029458,12504,0.095238095,0,0.723809524
24,C_47_M_6,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testIntegratorControls,0,Modified,16,111,0.711711712,0.016909369,13188,0.09009009,0,0.711711712
24,C_47_M_7,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testEvents,0,Modified,21,160,0.68125,0.016193172,18811,0.1,0,0.68125
24,C_47_M_8,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testKepler,0,Modified,11,108,0.703703704,0.017235141,12846,0.092592593,0,0.703703704
24,C_47_M_9,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testVariableSteps,0,Modified,11,94,0.712765957,0.01620097,11250,0.106382979,0,0.712765957
24,C_47_M_10,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testUnstableDerivative,0,Modified,7,121,0.719008264,0.017469744,14328,0.132231405,0,0.719008264
24,C_48_M_1,org.apache.commons.math3.ode.nonstiff.GillStepInterpolatorTest::testDerivativesConsistency,0,Modified,5,75,0.786666667,0.014851695,9106,0.146666667,0,0.786666667
24,C_49_M_1,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest::testMinStep,0,Modified,10,96,0.875,0.018064103,11478,0.114583333,0,0.875
24,C_49_M_2,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest::testIncreasingTolerance,0,Modified,20,178,0.825842697,0.01880419,20881,0.084269663,0,0.825842697
24,C_50_M_1,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testDimensionCheck,0,Modified,4,20,0.75,0.011109638,4409,0.05,0,0.75
24,C_50_M_2,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testDecreasingSteps,0,Modified,31,164,0.640243902,0.015278653,19271,0.097560976,0,0.640243902
24,C_50_M_3,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testSmallStep,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_50_M_4,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testBigStep,0,Modified,10,83,0.771084337,0.014289823,9999,0.120481928,0,0.771084337
24,C_50_M_5,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testBackward,0,Modified,11,84,0.761904762,0.014180366,10112,0.119047619,0,0.761904762
24,C_50_M_6,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest::testKepler,0,Modified,6,83,0.759036145,0.016536101,9999,0.120481928,0,0.759036145
24,C_51_M_1,org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest::testNoReset,0,Modified,10,13,0.923076923,0.007899083,4144,0.153846154,0,0.923076923
24,C_51_M_2,org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest::testFixedState,0,Modified,16,13,0.923076923,0.007899083,4144,0.153846154,0,0.923076923
24,C_51_M_3,org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest::testSerialization,0,Modified,19,19,0.684210526,0.00733252,4364,0.210526316,0,0.684210526
24,C_51_M_4,org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest::testImpossibleSerialization,0,Modified,13,13,0.538461538,0.002856231,4144,0.076923077,0,0.538461538
